datetime,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,UK,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,KV,UK1,UK2,UK3,UK4,UK5,UK6,UK7,UK8,UK9,NO081,NO0A1,NO0A3,NO071,NO082,NO020,NO091,NO092,NO0A2,NO060,NO074
2010-01-26 01:00:00,1143.2,14172.4,2357.0,20239.2,10034.4,14802.8,16283.0,112208.4,7118.8,2069.8,50743.4,17874.307806471268,139673.2,68888.8,10481.4,3823.2,9351.6,5387.4,51799.6,2299.6,1501.6,1486.8,761.6,2063.4,23088.8,27920.5,37932.0,10452.6,12966.8,10550.6,38251.60832373093,2906.0,6437.0,1875.6,67.2,1143.2,5898.0,9872.6,8238.4,7929.0,24923.6,9179.8,1637.0,2175.2,2516.1,2451.2,2416.7,4407.2,1566.4,2183.3,1905.4,4585.8,2096.1,1617.2
2010-01-26 02:00:00,1106.8,14070.2,2336.0,19816.4,9944.6,14664.2,15978.6,112464.6,7124.8,2091.8,49772.4,17964.427337612095,134851.2,67144.0,10230.4,3771.0,9183.6,5251.2,51381.8,2320.0,1392.8,1521.0,730.4,1997.8,22938.6,28038.1,37907.4,10057.0,12867.8,9947.6,38414.23098798546,2949.2,6441.2,1768.4,65.6,1114.4,5748.6,9622.6,8029.6,7728.2,24292.2,8947.4,1595.6,2184.4,2526.7,2461.5,2426.9,4425.7,1573.1,2192.5,1913.3,4605.1,2104.8,1624.0
2010-01-26 03:00:00,1095.6,14656.2,2340.2,19975.2,9985.8,14541.4,16217.2,114847.8,7289.2,2184.8,49699.4,18671.114660974734,135317.4,65433.8,10439.8,3851.6,9413.6,5134.0,52037.2,2447.4,1227.4,1619.4,718.0,1977.4,23005.4,28467.8,38461.4,9793.8,12959.4,9696.0,39091.487470042994,2953.6,6611.4,1723.8,63.8,1086.0,5602.2,9377.4,7825.2,7531.4,23673.6,8719.4,1554.8,2217.8,2565.4,2499.1,2464.0,4493.6,1597.1,2226.1,1942.7,4675.6,2137.1,1648.9
2010-01-26 04:00:00,1100.6,16393.0,2509.2,20771.6,10425.6,14865.2,17259.6,121623.8,7890.4,2510.6,51015.4,20353.3459089368,143980.2,63745.6,11471.8,4114.8,10239.0,5136.0,55532.2,2937.0,1256.6,1888.8,711.8,1986.4,23960.4,29353.8,40170.4,9850.0,13415.0,9987.6,41422.3447338907,3197.8,7013.6,1775.6,62.2,1058.0,5457.6,9135.6,7623.2,7337.0,23062.8,8494.6,1514.8,2286.9,2645.3,2577.0,2540.7,4633.4,1647.0,2295.4,2003.1,4821.1,2203.7,1700.3
2010-01-26 05:00:00,1198.2,18985.8,2893.6,23240.0,11553.0,16330.4,19545.6,137974.6,9368.8,2897.6,56357.2,21214.588228205954,159499.6,66616.8,13326.4,4443.4,12018.8,5662.0,67797.4,3424.2,1447.2,2279.4,842.6,2162.8,26812.8,32278.3,45368.6,10117.2,14736.2,11020.2,46430.798358687425,3814.0,7898.8,1959.2,65.0,1105.6,5703.4,9547.0,7966.6,7667.4,24101.6,8877.2,1583.0,2514.6,2908.8,2833.8,2793.8,5095.1,1811.0,2524.1,2202.7,5301.5,2423.2,1869.6
2010-01-26 06:00:00,1249.6,20466.2,3273.8,25272.8,12869.8,18018.2,20629.6,152595.0,11051.6,3081.4,66386.4,21685.763176853903,170009.0,79390.0,14179.4,4978.6,12605.2,6879.4,81642.8,3651.8,1746.8,2482.6,894.4,2255.4,31596.2,35355.3,49323.4,10872.4,16534.4,12092.8,51056.41957686002,4190.2,8213.8,2149.8,77.6,1317.6,6797.0,11377.6,9494.2,9137.6,28722.8,10579.2,1886.6,2754.4,3186.0,3104.0,3060.1,5580.8,1983.5,2764.7,2412.6,5807.0,2654.3,2047.9
2010-01-26 07:00:00,1327.2,20876.8,3573.6,25674.2,13936.4,18845.4,20912.0,156301.2,11457.8,3137.6,73078.6,21378.455575663687,169437.8,95535.2,15475.4,5248.4,12743.0,7568.8,91484.4,3736.2,1751.0,2585.4,954.6,2395.6,33914.8,36215.1,51222.0,12286.4,17380.6,12689.2,51625.801673152695,4285.4,8428.6,2255.8,93.2,1585.6,8179.4,13691.2,11425.0,10996.0,34564.0,12730.6,2270.2,2821.5,3263.5,3179.4,3134.6,5716.5,2031.8,2831.9,2471.3,5948.0,2718.8,2097.6
2010-01-26 08:00:00,1378.6,21025.4,3673.0,25633.4,14368.8,18798.6,21087.2,156091.2,11336.0,3127.8,75221.4,21258.746798464963,169495.2,99356.4,15874.8,5307.2,12876.4,7701.0,95759.6,3727.0,1811.6,2583.2,973.4,2488.2,34565.4,35765.9,52426.0,14162.4,17751.8,13005.2,51477.57577842694,4203.2,8524.4,2312.0,97.0,1649.0,8506.4,14239.0,11882.0,11435.8,35946.4,13239.8,2361.0,2786.4,3223.0,3139.9,3095.7,5645.6,2006.6,2796.8,2440.8,5874.3,2685.0,2071.6
2010-01-26 09:00:00,1398.6,21297.2,3673.0,25772.8,14305.8,18960.4,20991.0,157968.4,11376.2,3098.4,76001.2,21199.868704786284,169176.6,100485.0,16134.4,5222.4,12952.4,7822.4,95884.2,3688.4,1838.8,2544.2,975.4,2524.4,34625.8,35408.0,52620.6,14578.2,17710.8,13074.2,51623.57118773275,4209.8,8452.0,2324.4,98.0,1667.6,8603.2,14400.6,12017.0,11565.6,36354.8,13390.2,2387.8,2758.5,3190.8,3108.5,3064.7,5589.2,1986.5,2768.8,2416.3,5815.5,2658.2,2050.9
2010-01-26 10:00:00,1413.6,21079.2,3626.4,25933.8,14191.6,18896.0,20973.4,159723.8,11199.0,3054.4,75229.4,21107.946783022646,169973.8,100077.2,16339.4,5287.6,13076.6,7874.8,94619.0,3613.2,1807.4,2464.4,971.2,2551.4,34563.4,34686.9,53108.2,14731.0,17575.8,13036.4,51419.988700311864,4281.0,8479.6,2317.6,97.6,1660.8,8568.2,14342.2,11968.2,11518.8,36207.2,13336.0,2378.0,2702.4,3125.9,3045.3,3002.4,5475.3,1946.0,2712.5,2367.1,5697.2,2604.0,2009.1
2010-01-26 11:00:00,1394.8,20514.4,3626.4,25513.2,13866.0,18145.0,21100.4,158732.6,10921.8,3110.8,73767.2,21034.349165924305,168974.0,99230.8,16354.8,5248.4,13138.6,7921.0,88492.2,3622.2,1803.2,2501.0,963.0,2517.6,33985.8,34008.1,53211.6,14883.6,17399.8,12876.2,50704.61119471336,4235.6,8424.4,2289.0,96.8,1646.8,8495.8,14221.0,11867.0,11421.2,35901.0,13223.2,2358.0,2649.4,3064.7,2985.6,2943.6,5368.1,1908.1,2659.4,2320.7,5585.7,2553.1,1969.8
2010-01-26 12:00:00,1387.4,20289.0,3685.6,25551.8,13773.6,18174.2,21144.2,157838.2,10906.2,3076.4,73328.4,20949.63680665193,165338.8,99249.4,15632.6,5122.2,13026.0,7824.6,87755.6,3590.4,1826.4,2485.0,954.6,2504.0,34052.4,33666.0,53472.6,13913.4,17501.0,12822.8,50350.36955574495,4266.0,8437.2,2279.6,96.8,1647.2,8497.4,14223.6,11869.2,11423.4,35907.8,13225.6,2358.4,2622.8,3033.9,2955.6,2914.0,5314.1,1888.8,2632.6,2297.5,5529.4,2527.4,1950.0
2010-01-26 13:00:00,1384.8,20157.8,3730.0,25300.6,13712.8,17975.2,20955.8,155589.4,10675.0,3078.8,70948.0,20929.359912145243,160958.2,98694.2,15833.2,5007.0,12996.0,7778.4,90375.4,3572.2,1790.8,2471.2,950.4,2499.4,34073.4,33632.6,52738.8,13993.8,17421.6,12627.0,50539.55527363707,4140.6,8369.0,2244.8,96.4,1638.0,8449.8,14144.0,11802.8,11359.6,35707.0,13151.6,2345.2,2620.3,3030.9,2952.6,2911.2,5308.9,1886.9,2629.9,2295.1,5524.0,2524.9,1948.1
2010-01-26 14:00:00,1376.0,20103.8,3681.4,24877.8,13695.8,17860.0,21087.2,153523.2,10416.0,3086.2,70066.6,21312.21772027518,157739.4,98886.6,15833.2,4917.8,13058.2,7946.0,91181.4,3565.4,1801.2,2487.2,952.6,2483.6,34019.0,33711.5,52416.2,14013.8,17175.6,12760.4,50946.31470567522,4069.2,8332.8,2268.6,96.6,1641.2,8466.2,14171.6,11825.8,11381.6,35776.6,13177.2,2349.8,2626.3,3038.0,2959.5,2918.0,5321.4,1891.3,2636.1,2300.5,5537.0,2530.8,1952.7
2010-01-26 15:00:00,1425.0,20661.0,3717.2,24639.6,13934.0,17903.0,20664.6,151685.8,10676.0,3172.0,69595.4,21932.39029374263,157752.2,100177.0,15811.4,5118.0,13198.4,8300.2,92351.6,3718.0,1717.4,2615.0,983.6,2571.8,34117.0,34362.4,53657.4,13784.8,17339.6,13092.0,52118.73895096164,4160.0,8428.6,2327.4,97.8,1662.6,8576.8,14356.6,11980.0,11530.2,36243.4,13349.2,2380.4,2677.1,3096.7,3016.6,2974.3,5424.0,1927.9,2687.0,2344.9,5643.9,2579.6,1990.3
2010-01-26 16:00:00,1516.4,21329.8,3941.2,25886.6,14405.4,18269.8,21234.0,157374.0,12009.2,3113.2,70068.6,21908.50861799031,166236.4,106742.0,17072.6,5703.2,13529.4,8928.8,96931.8,3729.2,1836.8,2596.8,1066.6,2736.8,35599.6,34513.3,55521.4,13606.2,18267.6,13753.0,53611.94755391723,4354.6,8684.0,2445.0,104.2,1771.4,9138.8,15297.4,12765.2,12285.8,38618.6,14224.0,2536.4,2688.8,3110.3,3029.9,2987.4,5447.9,1936.4,2698.9,2355.2,5668.6,2591.0,1999.0
2010-01-26 17:00:00,1507.6,20950.2,3901.0,26966.4,15100.2,18720.6,20934.0,158999.2,11666.0,3052.0,73208.6,21785.195059545946,175908.6,113884.6,17406.4,5783.8,13359.4,9121.6,98226.8,3638.2,1920.6,2510.0,1087.4,2721.0,35186.8,33974.7,54647.2,14250.8,18858.2,13899.8,52791.331690777464,4378.4,8520.2,2471.0,111.2,1890.0,9750.4,16321.0,13619.4,13108.0,41202.6,15175.8,2706.2,2646.9,3061.7,2982.6,2940.7,5362.8,1906.2,2656.7,2318.5,5580.2,2550.5,1967.9
2010-01-26 18:00:00,1520.0,19529.4,3850.4,26000.4,15007.8,17988.8,20763.2,155410.8,10938.4,2973.6,77859.6,21424.41653654551,169589.8,111448.2,17266.8,5768.6,13145.4,8729.8,95757.6,3522.2,1843.0,2425.6,1070.8,2743.6,34121.2,33278.3,54147.4,15695.0,18839.0,13864.2,51745.436800222735,4430.2,8473.4,2464.8,108.8,1849.6,9541.8,15971.8,13328.0,12827.6,40321.2,14851.2,2648.2,2592.6,2998.9,2921.6,2880.5,5252.9,1867.1,2602.3,2270.9,5465.8,2498.3,1927.5
2010-01-26 19:00:00,1452.4,18058.6,3725.8,24555.8,14310.6,17062.0,19907.0,146075.4,10138.0,2819.2,78637.6,20379.029975311936,158654.6,106144.2,16280.6,5568.4,12648.8,8294.0,90244.8,3294.4,1771.8,2281.6,1054.2,2621.6,32553.2,32587.0,52783.2,16030.4,18552.2,13661.8,50089.60553301262,4192.4,8258.4,2428.8,103.6,1761.6,9087.6,15211.8,12693.6,12217.0,38402.4,14144.4,2522.2,2538.8,2936.6,2860.9,2820.5,5143.8,1828.2,2548.2,2223.8,5352.2,2446.5,1887.5
2010-01-26 20:00:00,1415.0,16678.4,3594.8,23390.2,13671.6,16433.8,18796.8,138854.4,9460.0,2623.4,76811.6,20482.216838468183,149893.8,98903.8,14827.4,5581.4,12120.0,7677.8,83179.4,2968.8,1713.2,2101.2,1021.0,2553.8,30514.0,31711.6,49271.6,15554.4,17669.8,13307.8,47703.797219273416,3889.8,7758.4,2365.8,96.6,1641.4,8467.8,14174.0,11827.8,11383.6,35782.8,13179.6,2350.2,2470.5,2857.7,2784.0,2744.8,5005.7,1779.2,2479.8,2164.0,5208.5,2380.7,1836.7
2010-01-26 21:00:00,1604.0,16402.8,3451.2,23630.6,13241.6,16002.6,17625.2,132681.0,8624.0,2385.8,71397.0,19985.207624226532,155990.8,89327.4,13623.2,5152.8,11547.4,7003.2,74128.0,2677.4,1725.8,1891.0,985.8,2895.0,28184.8,30757.2,45558.2,14867.4,16228.2,13085.4,45140.96947175091,3641.0,7356.2,2326.2,87.2,1482.4,7647.8,12801.6,10682.6,10281.4,32318.0,11903.4,2122.6,2396.2,2771.7,2700.2,2662.2,4855.0,1725.6,2405.2,2099.0,5051.7,2309.0,1781.6
2010-01-26 22:00:00,1631.6,15367.6,3090.0,23544.8,12311.0,15198.8,16646.4,123263.6,7771.2,2260.8,64477.2,18982.177242629146,153970.2,78940.0,12257.4,4484.8,11053.0,6732.8,65260.8,2495.4,1700.6,1701.6,969.2,2944.6,26291.6,29076.6,42317.6,13869.2,14907.2,12684.8,42314.741673272496,3370.8,7009.4,2255.0,77.0,1310.0,6758.6,11313.0,9440.4,9085.8,28560.0,10519.2,1875.8,2265.2,2620.3,2552.6,2516.7,4589.7,1631.3,2273.8,1984.2,4775.7,2182.8,1684.1
2010-01-26 23:00:00,1491.2,14505.8,2690.8,22134.6,11358.6,14996.0,16149.4,116603.2,7240.6,2170.2,59095.0,18334.368012945182,144473.0,69066.4,11210.0,4040.8,10310.4,6146.0,58752.0,2399.6,1648.2,1614.8,913.2,2691.6,24517.2,27883.7,39978.2,12224.2,13969.6,12052.8,40692.36768736162,3124.4,6847.6,2142.8,67.4,1146.2,5913.2,9898.0,8259.6,7949.4,24987.8,9203.6,1641.2,2172.4,2512.7,2447.9,2413.4,4401.4,1564.4,2180.4,1902.9,4579.8,2093.3,1615.0
2010-01-27 00:00:00,1437.6,17860.8,3161.8,24600.2,12118.2,19544.6,19021.6,136720.0,8286.2,2509.4,70070.2,19192.155750187267,177251.8,82300.0,12844.8,4755.0,11998.2,6996.2,75092.8,3069.6,1681.2,2040.6,931.8,2594.6,28025.2,27026.1,46627.8,13711.0,16327.8,13200.2,39364.82331968777,3540.4,7838.2,2346.8,80.4,1365.8,7046.2,11794.6,9842.2,9472.6,29775.6,10967.0,1955.6,2105.5,2435.6,2372.6,2339.2,4266.0,1516.3,2113.4,1844.3,4438.8,2028.9,1565.3
2010-01-27 01:00:00,1341.2,17047.4,2923.4,23193.6,11543.4,18875.6,18609.2,131146.2,7951.6,2416.6,64945.4,18750.26964916009,169451.6,80918.2,11940.4,4411.4,11007.6,6487.2,70742.0,2939.4,1614.8,1972.4,868.0,2420.8,26465.4,26559.2,44356.8,13104.8,15781.8,12438.8,38451.33815451736,3350.2,7434.8,2211.4,79.0,1343.0,6927.8,11596.6,9677.0,9313.6,29275.6,10782.8,1922.8,2069.1,2393.5,2331.6,2298.9,4192.3,1490.1,2076.8,1812.4,4362.1,1993.8,1538.3
2010-01-27 02:00:00,1250.0,16167.4,2780.8,22047.8,10883.8,18109.6,18142.2,127840.0,7622.4,2365.0,60662.2,18615.090352448853,159041.8,75515.4,11250.0,4169.6,10319.0,5933.8,66754.4,2845.0,1560.2,1932.0,811.2,2256.0,25036.0,26021.8,42815.2,12212.4,15535.2,11644.2,37913.38562550579,3217.6,7211.8,2070.0,73.8,1253.2,6465.4,10822.2,9030.8,8691.6,27321.0,10062.8,1794.4,2027.3,2344.9,2284.5,2252.4,4107.5,1460.0,2034.8,1775.7,4273.9,1953.5,1507.3
2010-01-27 03:00:00,1187.0,16106.2,2682.4,21549.0,10716.6,17267.6,17961.6,125428.0,7395.0,2361.6,57790.6,18743.811082761662,153407.2,70251.8,10956.6,4009.6,10064.6,5538.0,64476.6,2815.8,1525.2,1991.0,768.6,2142.4,24080.4,25943.7,41913.2,11529.2,15385.4,10897.8,37705.342167245,3153.2,7166.8,1937.4,68.6,1166.0,6014.6,10068.0,8401.4,8085.8,25416.6,9361.6,1669.4,2021.2,2338.0,2277.5,2245.6,4095.2,1455.6,2028.8,1770.5,4261.1,1947.6,1502.7
2010-01-27 04:00:00,1138.8,16200.8,2712.0,21476.6,10377.0,17383.0,17672.0,122492.2,7455.2,2365.0,57163.2,19175.033039270515,152617.6,65786.8,11083.4,3986.2,10112.0,5242.8,64284.2,2851.6,1521.2,2025.2,749.8,2055.6,24049.0,26128.6,41546.6,11138.0,15173.2,10503.2,38272.89932092136,3187.0,7169.8,1867.2,64.2,1091.8,5632.4,9428.0,7867.4,7572.0,23801.2,8766.6,1563.2,2035.6,2354.6,2293.8,2261.6,4124.4,1465.9,2043.2,1783.0,4291.4,1961.5,1513.5
2010-01-27 05:00:00,1121.6,16337.2,2694.8,21586.8,10195.8,16285.6,17600.4,117003.0,7651.2,2396.0,57458.8,19247.879660276012,152733.8,64111.6,11162.8,4050.2,10342.8,5110.0,66496.8,2910.2,1505.6,2056.2,747.4,2024.4,24786.0,26648.8,41748.0,10909.2,14848.6,10355.4,39270.33184644262,3302.6,7254.0,1841.0,62.6,1064.0,5489.0,9188.0,7667.0,7379.2,23195.2,8543.2,1523.4,2076.1,2401.5,2339.5,2306.7,4206.5,1495.1,2083.8,1818.6,4376.8,2000.6,1543.5
2010-01-27 06:00:00,1058.6,17309.2,2756.2,20942.8,10266.4,15373.6,17576.6,117893.8,7962.2,2506.0,58261.2,19676.84862850634,153102.4,65495.2,11593.8,3989.2,10519.2,5137.2,67409.2,2903.6,1560.2,2022.0,754.6,1910.8,25588.0,27298.7,41194.6,10818.4,14461.6,10207.6,40343.39810484036,3377.4,7157.6,1814.8,64.0,1087.0,5607.4,9386.2,7832.6,7538.4,23695.8,8727.6,1556.4,2126.8,2460.1,2396.6,2362.8,4309.0,1531.7,2134.7,1862.8,4483.6,2049.3,1581.2
2010-01-27 07:00:00,1083.4,18186.6,2987.4,21006.6,10637.4,15495.2,17508.4,119945.2,8160.8,2533.6,58107.4,19814.130714277533,150893.4,66536.6,12831.6,4131.8,10895.6,5218.2,68271.8,2994.8,1572.0,2105.8,811.2,1955.4,26283.2,27895.2,40662.8,10184.8,14599.0,10701.8,40967.73125102455,3492.8,7389.6,1902.6,65.0,1104.2,5696.6,9535.4,7957.0,7658.2,24072.6,8866.4,1581.0,2173.2,2513.8,2449.0,2414.5,4403.3,1565.0,2181.4,1903.7,4581.7,2094.2,1615.8
2010-01-27 08:00:00,1150.0,19264.4,3235.6,21392.4,11266.0,15838.6,18905.8,127501.4,8497.8,2664.2,58942.8,19912.811600876736,154655.6,68973.0,14331.0,4545.2,11581.0,5201.0,73665.4,3193.4,1568.0,2217.6,894.0,2075.6,27134.6,28379.2,42570.8,10435.4,14673.8,11491.2,41451.543815751866,3764.8,7763.0,2042.8,67.4,1144.6,5905.2,9884.6,8248.4,7938.6,24954.0,9191.0,1639.0,2211.0,2557.5,2491.4,2456.4,4479.7,1592.2,2219.2,1936.7,4661.1,2130.5,1643.8
2010-01-27 09:00:00,1236.4,20097.2,3484.0,22433.6,11968.2,16249.0,20378.2,134543.0,9106.6,2781.0,63684.6,20286.05665901832,159367.0,76370.4,16007.8,4987.8,12181.4,5562.6,80287.8,3362.6,1630.4,2310.8,953.2,2231.6,28756.8,29395.1,44766.4,11366.6,14736.2,12100.0,42692.09925204767,4029.8,8217.6,2151.2,74.6,1267.4,6538.6,10944.8,9133.0,8790.2,27630.2,10176.8,1814.8,2290.0,2648.9,2580.6,2544.4,4640.0,1649.2,2298.6,2006.0,4827.9,2206.7,1702.6
2010-01-27 10:00:00,1308.0,20275.4,3570.0,23501.0,12446.6,16291.6,20889.4,142199.6,9506.4,2832.6,67569.6,20500.541143133483,164856.4,85835.0,16642.4,5276.2,12605.4,6280.6,86966.0,3453.8,1728.0,2329.4,979.2,2360.6,30131.6,30165.0,46606.2,12766.0,14873.6,12545.6,43884.19232331002,4182.6,8404.4,2230.4,83.8,1424.6,7348.8,12301.2,10265.0,9879.4,31054.6,11438.0,2039.6,2350.0,2718.4,2648.3,2611.0,4761.5,1692.3,2358.8,2058.5,4954.5,2264.6,1747.2
2010-01-27 11:00:00,1349.8,19648.8,3619.2,24153.4,12528.8,17583.6,21243.8,145182.6,9694.6,2870.4,70643.4,20611.98896331097,173019.4,93556.0,15989.2,5287.8,12829.2,7011.0,87720.0,3470.0,1778.6,2376.0,984.0,2436.4,30795.6,30824.4,47817.2,14055.4,14945.4,12698.4,44538.13009415899,4199.6,8350.2,2257.6,91.4,1552.6,8009.8,13407.6,11188.2,10768.2,33848.0,12467.0,2223.2,2401.4,2777.8,2706.2,2668.1,4865.6,1729.4,2410.4,2103.6,5062.8,2314.1,1785.3
2010-01-27 12:00:00,1349.8,19353.6,3702.8,24202.8,12370.2,17465.2,21427.8,143300.6,9744.2,2925.4,73083.6,20854.41050207979,166281.6,99001.2,14183.0,5049.0,12798.8,7618.4,82590.4,3476.6,1728.0,2419.6,972.0,2436.4,30696.6,30969.3,49189.8,14397.0,15029.6,12527.8,45035.528342807826,4060.4,8440.4,2227.2,96.6,1643.0,8476.0,14188.0,11839.4,11394.8,35818.0,13192.6,2352.6,2412.8,2790.8,2718.8,2680.5,4888.5,1737.6,2421.8,2113.4,5086.5,2325.0,1793.7
2010-01-27 13:00:00,1338.8,18999.8,3653.6,23817.0,12177.6,17158.0,21833.4,142127.4,9830.6,3045.8,73828.6,21757.40820411086,160603.6,99802.8,14489.8,4868.4,12944.6,7832.2,77544.4,3544.8,1712.4,2550.0,960.2,2416.4,30806.0,31249.4,49531.2,13735.8,15204.4,12301.2,45968.074019748725,4002.6,8452.4,2186.8,97.4,1656.4,8544.8,14303.0,11935.4,11487.2,36108.0,13299.4,2371.6,2434.6,2816.1,2743.3,2704.7,4932.6,1753.2,2443.6,2132.5,5132.6,2346.0,1810.0
2010-01-27 14:00:00,1340.0,19400.8,3705.2,23718.4,12217.4,16963.4,22044.8,143865.2,9950.8,3269.2,70429.2,22289.263637060292,158394.4,99458.0,14939.2,4807.4,13097.2,7716.8,76967.2,3854.2,1700.6,2752.0,962.6,2418.6,30907.6,31521.9,50447.4,13430.0,15965.8,12334.2,47762.80369720118,3972.0,8368.2,2192.8,97.0,1650.6,8515.2,14253.4,11894.0,11447.4,35983.2,13253.4,2363.4,2455.8,2840.6,2767.4,2728.3,4975.7,1768.6,2465.0,2151.0,5177.3,2366.4,1825.8
2010-01-27 15:00:00,1426.4,21746.0,3899.4,24066.4,12755.2,17717.4,22726.4,153378.6,10666.8,3300.2,68694.8,22347.240535427558,161114.4,100456.6,15484.0,5244.2,14138.6,7566.8,80266.0,4078.8,1735.8,2755.0,1017.0,2574.4,32105.4,31927.9,55388.4,13454.8,17707.2,13452.4,49214.24139138317,4182.6,8711.4,2391.6,98.0,1667.2,8600.6,14396.6,12013.6,11562.4,36344.6,13386.4,2387.2,2487.4,2877.1,2803.0,2763.6,5039.7,1791.4,2496.8,2178.9,5243.9,2397.0,1849.2
2010-01-27 16:00:00,1473.2,22645.6,4120.8,25844.4,14020.8,19225.2,23241.0,168666.6,11503.0,3272.6,71047.6,22458.68835560505,174671.0,106801.4,16584.2,5812.0,14376.0,7925.8,93144.6,4082.0,1899.6,2789.2,1057.2,2659.0,35487.8,32497.8,56768.2,13837.6,18425.0,14028.0,49622.420223234,4600.6,8967.4,2493.8,104.2,1772.4,9144.0,15305.8,12772.2,12292.6,38640.0,14232.0,2537.8,2531.9,2928.5,2852.9,2812.8,5129.7,1823.3,2541.2,2217.8,5337.5,2439.7,1882.3
2010-01-27 17:00:00,1469.6,22587.0,4032.2,26444.8,14502.2,19584.0,23149.0,171474.0,11312.2,3252.0,78980.6,22463.04413294352,180773.0,110095.2,16822.2,5913.8,14267.6,8619.2,97197.4,4030.0,1954.2,2724.0,1062.0,2652.4,35935.6,31607.6,57149.2,15658.6,18531.2,14091.6,48500.688828401,4790.8,8997.6,2505.2,107.4,1827.2,9426.0,15778.0,13166.2,12671.8,39831.8,14670.8,2616.2,2462.4,2848.4,2774.8,2735.7,4989.3,1773.3,2471.6,2156.9,5191.4,2372.9,1830.7
2010-01-27 18:00:00,1463.4,21762.6,4002.8,26244.6,14238.8,19167.6,22988.8,168594.4,10747.8,3207.2,81828.0,21989.01539914278,180758.4,106138.4,16811.6,5954.6,14291.2,8523.4,98659.0,3925.8,1934.6,2671.2,1059.6,2641.2,35474.8,30893.1,57580.4,16127.0,18265.8,14035.6,47332.92832535628,4882.6,8973.4,2495.2,103.6,1761.4,9087.2,15210.8,12693.0,12216.4,38400.2,14143.6,2522.2,2406.8,2784.0,2712.2,2673.9,4876.5,1733.3,2415.8,2108.2,5074.0,2319.1,1789.3
2010-01-27 19:00:00,1441.2,20467.6,3897.0,25635.6,13904.8,18428.8,22648.0,160834.4,10172.8,3111.0,84301.4,21186.801372770864,174839.4,101021.4,16338.2,5937.2,13972.4,8203.6,97541.8,3753.2,1856.6,2568.6,1050.2,2601.2,34399.4,30610.9,56376.6,16262.0,17610.6,13887.8,45662.70028861739,4797.6,8988.4,2469.0,98.6,1676.6,8649.0,14477.6,12081.0,11627.4,36549.0,13461.8,2400.6,2384.8,2758.5,2687.4,2649.5,4831.9,1717.5,2393.6,2088.9,5027.7,2298.1,1773.0
2010-01-27 20:00:00,1422.6,19481.6,3766.8,24974.2,13335.6,18444.0,21479.0,156095.0,9679.0,2966.6,85477.8,21750.949637712434,167683.8,95644.2,15312.2,6012.8,13406.0,7876.6,93752.8,3460.2,1790.4,2354.4,1031.2,2567.8,32712.0,29892.5,53814.4,16306.0,16821.0,13640.8,43976.0477683316,4468.0,8651.2,2425.0,93.4,1587.4,8188.6,13707.0,11438.0,11008.4,34603.4,12745.2,2272.8,2328.8,2693.8,2624.2,2587.4,4718.5,1677.2,2337.5,2039.8,4909.7,2244.2,1731.4
2010-01-27 21:00:00,1562.2,19676.6,3597.0,26180.8,13228.0,18991.2,20736.0,154187.8,8887.2,2808.6,83662.0,21371.246013172422,176897.6,89408.4,14759.4,5777.0,12669.8,7522.4,86863.6,3190.0,1821.6,2174.2,995.8,2819.4,30980.4,29107.2,51058.4,15953.4,15891.0,13373.4,42159.62155088507,4196.2,8443.4,2377.4,87.2,1483.8,7654.8,12813.2,10692.2,10290.8,32347.4,11914.2,2124.6,2267.6,2623.0,2555.3,2519.4,4594.5,1633.0,2276.1,1986.4,4780.6,2185.2,1685.9
2010-01-27 22:00:00,1556.0,18119.8,3324.2,26198.2,12608.0,18735.8,19669.2,144015.8,8265.2,2626.4,77020.0,20380.38176827905,173385.0,82500.0,13455.6,5250.0,12052.4,7060.2,78757.8,2959.0,1720.2,1997.2,972.0,2808.4,28822.0,28379.2,47324.8,15355.6,15151.4,13210.4,40486.55471452078,3839.4,8043.0,2348.6,80.6,1369.2,7063.4,11823.2,9866.2,9495.6,29848.0,10993.6,1960.4,2211.0,2557.5,2491.4,2456.4,4479.7,1592.2,2219.2,1936.7,4661.1,2130.5,1643.8
2010-01-27 23:00:00,1451.0,17122.6,2997.2,24223.2,11662.4,18656.8,19233.0,133388.8,7883.8,2509.4,70245.2,19644.70599573278,160220.4,75111.8,12122.8,4594.8,11357.0,6981.4,70729.6,2799.4,1599.2,1925.8,924.8,2619.0,26840.4,27268.1,44119.6,13914.8,14727.0,12874.2,38891.96041065838,3486.0,7769.0,2288.8,73.4,1246.6,6430.8,10764.4,8982.6,8645.2,27175.0,10009.2,1784.8,2124.4,2457.4,2394.0,2360.3,4304.3,1529.9,2132.4,1860.8,4478.7,2047.1,1579.4
2010-01-28 00:00:00,1178.2,14745.6,2547.0,20314.2,10233.4,15673.4,16242.8,118532.8,6672.4,2227.8,55756.0,18891.907512269754,141532.2,76274.0,10223.0,3642.8,9980.4,5855.2,57667.4,2277.0,1502.4,1509.8,792.0,2126.6,20887.4,26625.8,37096.4,11371.8,13231.8,11427.2,36375.16177134757,3025.6,6875.6,2031.6,74.4,1265.8,6530.2,10931.0,9121.6,8779.0,27595.4,10164.0,1812.4,2074.3,2399.5,2337.5,2304.6,4202.9,1493.9,2082.1,1817.0,4373.1,1998.9,1542.2
